transcript_id,SRR10416456-sorted,SRR10416457-sorted,SRR10416458-sorted,SRR10416459-sorted,SRR10416460-sorted,SRR10416461-sorted,SRR10416462-sorted,SRR10416463-sorted,SRR10416464-sorted,SRR10416465-sorted,SRR10416466-sorted,SRR10416467-sorted
MSTRG.7319.1,31,0,0,0,0,0,0,0,1,0,19,0
MSTRG.7320.1,233,7,161,183,11,354,1113,160,4,22,46,192
MSTRG.7321.1,326,91,22,231,24,145,1336,204,914,313,318,784
MSTRG.7322.1,390,7,1255,530,0,182,977,570,699,704,684,1413
MSTRG.7323.1,496,53,354,177,0,0,0,0,792,287,0,152
MSTRG.7324.1,2494,4525,40,2343,996,583,1959,1865,1671,2440,1457,2080
MSTRG.7325.1,4,0,0,0,0,0,0,0,0,112,0,0
MSTRG.7326.1,307,74,0,184,28,416,0,0,2,102,26,127
MSTRG.7327.1,170,2,0,1116,2623,1412,3509,3454,499,756,3223,11290
MSTRG.7328.1,435,150,730,543,16,0,130,55,608,211,319,601
MSTRG.7330.1,129,521,0,49,254,4,350,23,0,133,366,486
MSTRG.7331.1,509,107,0,220,0,182,0,372,921,787,206,849
MSTRG.7332.1,1610,1693,198,2816,221,457,813,834,2906,3267,801,3787
MSTRG.7337.1,16,0,0,0,21,32,134,140,406,244,218,59
MSTRG.7334.1,0,0,0,112,0,0,0,0,26,27,14,56
MSTRG.7333.1,1912,1466,1368,1231,973,76,204,664,1596,1570,629,982
MSTRG.7335.1,18579,73789,24469,35313,18977,17509,15096,9346,58434,30221,12236,21328
MSTRG.7336.1,384,0,0,0,0,2,0,1,5,0,0,6
MSTRG.7338.1,1487,11534,2286,5102,6388,3408,7886,11416,1569,1758,15022,52332
MSTRG.7339.1,927,39,33,618,0,2,0,3,602,1040,2,15
MSTRG.7340.1,249,0,0,89,0,21,5,46,260,94,220,146
MSTRG.7343.1,449,142,2,799,4,2,2,561,1940,2372,1164,698
MSTRG.7344.1,2388,3831,3,1316,853,1670,1954,1951,1849,3595,1998,3731
MSTRG.7345.1,534,1058,8,172,3,0,0,2,131,0,0,0
MSTRG.7347.1,27,0,0,109,33,0,20,53,3,13,97,288
MSTRG.7346.1,3846,10458,914,4046,698,1427,1649,926,2960,3428,1582,3730
MSTRG.7348.1,456,1316,4,180,151,110,2,331,325,1883,305,1645
MSTRG.7353.1,37,0,387,3,0,0,0,37,20,0,135,153
MSTRG.7349.1,0,0,0,5,0,0,0,237,7,110,2,37
MSTRG.7350.1,85,0,0,54,0,0,0,0,2,168,0,88
MSTRG.7351.1,174,0,0,23,10,0,0,158,41,99,71,91
MSTRG.7352.1,237,0,1,65,32,0,0,14,99,339,5,29
MSTRG.7356.1,0,0,0,21,0,90,0,5,0,0,139,5
MSTRG.7354.1,3719,3284,121,3515,1176,2812,3105,2438,3358,3582,4259,3193
MSTRG.7355.1,3,0,0,289,0,0,0,0,0,0,0,19
MSTRG.7357.1,861,731,134,2156,153,290,1080,1226,1866,641,3037,4412
MSTRG.7358.1,259,0,0,9,0,0,0,0,0,219,20,135
MSTRG.7359.1,112,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7360.1,5585,1245,5,1557,38,110,3051,213,5533,4370,1110,1159
MSTRG.7362.1,340,0,0,197,189,197,929,215,0,101,0,171
MSTRG.7365.1,156,12,0,45,0,11,119,40,94,362,150,406
MSTRG.7363.1,0,0,0,0,0,0,0,0,263,4061,0,5462
MSTRG.7361.1,0,0,0,0,0,81,0,0,0,0,0,69
MSTRG.7364.1,6193,11494,1062,5231,1629,2510,8186,4006,8716,1730,6904,3305
MSTRG.7367.1,2498,916,1359,2061,1229,1922,1253,3741,3199,2356,4390,6679
MSTRG.7371.1,0,0,0,0,0,0,0,0,0,0,0,31
MSTRG.7368.1,9403,8005,1451,8264,3981,2678,2886,1859,4039,11400,1311,4463
MSTRG.7369.1,175,341,189,31,2237,13,2645,869,636,935,451,2189
MSTRG.7370.1,309,819,0,404,172,212,27,565,378,733,468,663
MSTRG.7372.1,409,57,0,47,207,0,0,226,236,38,280,223
MSTRG.7378.1,0,0,0,0,0,0,0,0,0,0,0,122
MSTRG.7376.1,1786,927,67,733,1277,1169,673,1083,2176,1853,1252,4239
MSTRG.7377.1,40,0,0,152,2,0,0,0,0,0,0,30
MSTRG.7378.2,1099,0,0,1276,0,0,15,109,620,719,7,86
MSTRG.7379.1,418,0,0,141,0,311,0,261,184,241,366,434
MSTRG.7380.1,27,1374,6,334,51,214,1308,425,47,90,51,655
MSTRG.7381.1,284,80,0,169,1139,0,0,209,263,638,230,478
MSTRG.7382.1,16,0,93,68,0,0,0,38,75,34,0,123
MSTRG.7384.2,0,0,0,0,0,0,0,0,0,0,0,4
MSTRG.7384.1,483,133,0,1021,0,0,0,102,521,358,0,218
MSTRG.7395.1,33,40,0,71,183,25,8,81,49,46,478,695
MSTRG.7396.1,5,94,0,9,0,0,0,0,37,8,0,10
MSTRG.7397.1,60,2,1,198,221,25,3,19,292,118,336,244
MSTRG.7383.1,0,0,0,0,0,0,0,0,0,0,0,68
MSTRG.7388.1,0,0,0,65,24,0,261,58,609,1,666,512
MSTRG.7390.1,0,1286,22,161,0,223,917,0,0,0,453,344
MSTRG.7392.1,0,0,0,0,0,0,0,0,0,0,0,42
MSTRG.7393.1,0,0,0,0,370,0,0,0,20,0,0,0
MSTRG.7385.1,557,11,18,486,742,812,742,1362,200,945,1090,3506
MSTRG.7386.1,2111,3564,123,1054,887,117,172,1489,2842,1759,1186,2909
MSTRG.7386.2,198,0,0,126,10,302,0,9,88,50,176,89
MSTRG.7387.1,1012,9,911,413,888,261,2859,197,635,1339,379,1921
MSTRG.7390.2,733,5,0,0,0,0,0,250,1206,664,0,346
MSTRG.7389.1,88,0,0,24,0,9,0,92,0,130,2,374
MSTRG.7391.1,297,43,0,297,0,36,0,0,692,64,0,2
MSTRG.7394.1,2877,1264,40,1822,1393,234,2075,3107,3250,3852,2393,7094
MSTRG.7399.1,1335,0,6,659,731,770,564,55,561,964,467,512
MSTRG.7398.1,0,0,0,0,0,0,0,0,0,0,529,0
MSTRG.7400.1,2231,320,35,2270,535,3916,5418,1818,3666,2724,2116,2964
MSTRG.7401.1,483,0,0,43,2,6,2,5,2,183,0,136
MSTRG.7403.1,0,0,5,628,0,0,0,0,0,0,865,756
MSTRG.7403.2,0,0,0,146,0,0,0,0,0,0,0,0
MSTRG.7403.3,0,0,0,190,0,0,0,0,0,0,0,0
MSTRG.7403.4,0,0,0,28,139,491,8809,1166,160,436,0,1486
MSTRG.7402.1,180,0,0,222,0,0,0,8,224,106,24,143
MSTRG.7404.2,0,0,0,0,0,0,0,0,0,0,0,214
MSTRG.7404.1,22,0,0,107,4,132,31,10,25,79,71,889
MSTRG.7405.1,1422,833,50,1299,0,191,0,683,739,946,662,2147
MSTRG.7406.1,239,59,0,157,15,37,14,157,745,151,292,362
MSTRG.7407.1,544,484,218,270,2,0,0,0,475,87,2,4
MSTRG.7408.1,429,0,2,55,319,88,0,15,389,1397,118,276
MSTRG.7409.1,2490,255,943,2884,5,0,2,2,2845,1755,218,155
MSTRG.7410.1,1060,4226,446,929,19,457,764,485,1048,1150,733,909
MSTRG.7411.1,3120,4177,851,3662,675,1831,2228,1114,11532,6305,2640,2678
MSTRG.7412.1,485,206,2,339,474,18,2,24,829,772,47,362
MSTRG.7414.1,6,0,0,92,39,0,51,16,89,122,10,81
MSTRG.7415.1,284,0,0,14,24,1,1709,83,355,203,6,339
MSTRG.7419.1,18,0,1,70,0,0,0,0,0,0,0,50
MSTRG.7420.1,12,0,0,51,4,0,0,69,82,32,159,65
MSTRG.7422.1,0,0,0,0,0,0,0,0,0,0,0,34
MSTRG.7424.1,0,0,0,120,0,0,0,0,0,0,0,31
MSTRG.7421.1,153,13,486,264,0,0,0,255,297,665,105,85
MSTRG.7423.1,258,0,0,376,252,289,1311,1210,0,112,1642,3959
MSTRG.7425.1,15,0,0,4,0,0,0,2,293,111,0,8
MSTRG.7426.1,204,16,0,93,1031,502,153,256,237,180,744,1737
MSTRG.7428.1,5,0,59,5,602,429,202,427,45,10,124,649
MSTRG.7429.1,134,322,2,58,9,311,29,182,35,32,770,511
MSTRG.7417.2,0,0,0,0,0,11,0,0,3,0,4,1
MSTRG.7416.1,0,0,0,0,0,0,0,1,90,62,3,119
MSTRG.7417.1,14716,23176,1433,12235,3739,3841,8059,4308,23551,17041,9136,10868
MSTRG.7418.1,4749,3384,245,2502,3557,2799,1223,4999,4904,5776,6245,9848
MSTRG.7430.1,1088,284,509,284,163,11,958,93,652,1267,231,353
MSTRG.7431.1,98,0,0,133,213,97,159,290,35,18,365,1096
MSTRG.7433.1,764,1664,4,403,148,307,2,394,605,486,788,614
MSTRG.7435.1,274,485,89,535,5,0,0,164,343,604,24,53
MSTRG.7437.1,1146,2,180,524,35,26,4,21,899,351,976,713
MSTRG.7438.1,114,0,2,326,20,100,1564,824,970,656,430,993
MSTRG.7439.1,1547,1875,2017,1740,87,295,1044,246,1504,1701,503,1449
MSTRG.7440.1,390,0,17,193,428,23,0,273,412,263,532,580
MSTRG.7456.1,27,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7457.1,176,4,0,473,104,360,23,103,1350,413,80,215
MSTRG.7444.1,0,0,0,0,0,0,0,0,0,174,0,176
MSTRG.7445.1,0,0,0,0,0,0,0,0,0,173,0,0
MSTRG.7451.1,0,0,0,0,0,0,0,0,0,227,0,0
MSTRG.7441.1,85,0,0,12,0,2,0,65,57,303,451,115
MSTRG.7442.1,1221,2518,789,1303,751,321,654,789,1409,1762,505,2575
MSTRG.7443.1,376,0,36,41,0,17,0,72,7,416,0,176
MSTRG.7446.1,211,0,0,171,144,25,2,131,209,134,103,356
MSTRG.7447.1,182,45,0,8,0,0,4,13,631,287,11,15
MSTRG.7448.1,16,454,0,9,18,0,0,3,47,79,59,255
MSTRG.7449.1,392,218,220,706,546,2,3,642,457,1013,214,1463
MSTRG.7450.1,275,281,674,204,186,270,18,56,372,504,495,485
MSTRG.7452.1,2,0,81,81,281,76,0,8,0,245,2,145
MSTRG.7453.1,29,0,0,11,0,0,0,13,24,571,358,148
MSTRG.7454.1,272,0,0,27,0,0,944,18,377,100,32,223
MSTRG.7455.1,3074,8322,12,2804,609,225,126,731,3898,2665,597,864
MSTRG.7458.1,1469,18,2,1115,51,354,1525,644,3058,1240,932,1202
MSTRG.7459.1,699,2584,122,1397,4,3,0,179,1369,537,85,395
MSTRG.7460.1,1829,591,905,2787,411,346,1186,786,2304,2930,1446,2629
MSTRG.7461.1,118,104,0,58,487,65,782,182,110,361,352,589
MSTRG.7462.1,1219,2369,143,2315,2086,733,4101,950,874,2015,1678,4033
MSTRG.7464.1,252,1,16,158,195,9,0,375,737,286,82,345
MSTRG.7465.1,933,2318,330,707,0,37,18,157,794,682,277,41
MSTRG.7466.1,5336,22221,4970,9442,1371,2247,754,1477,2879,9021,753,6346
MSTRG.7467.1,748,94,20,423,12,160,479,203,1084,1424,806,596
MSTRG.7468.1,532,41,0,366,9,0,0,5,469,499,7,71
MSTRG.7469.1,1054,1255,0,351,0,77,3,3,973,945,28,181
MSTRG.7478.1,587,2539,649,716,27,6,36,599,699,592,281,397
MSTRG.7480.1,45,956,0,143,0,0,0,25,411,176,0,211
MSTRG.7481.1,586,118,1866,817,440,0,0,25,638,479,14,447
MSTRG.7482.1,63,0,0,0,0,0,20,142,325,51,3,176
MSTRG.7483.1,471,2,57,15,185,83,223,639,0,0,451,361
MSTRG.7473.1,0,0,0,86,0,0,0,0,0,0,0,0
MSTRG.7474.1,0,0,0,0,0,0,0,0,0,167,0,0
MSTRG.7470.1,49616,50167,17286,52406,7629,5558,11001,32023,88381,85197,37515,121330
MSTRG.7471.1,1352,0,0,40,161,1112,447,1245,336,742,1009,1265
MSTRG.7472.1,97,182,0,249,0,64,0,343,178,56,401,202
MSTRG.7475.1,4421,768,7,2338,1739,2464,1431,3682,3908,5367,3114,7480
MSTRG.7484.1,1098,10,181,470,6,7,1204,214,465,708,1003,1332
MSTRG.7485.1,316,0,8,176,0,2,0,0,8,13,599,490
MSTRG.7486.1,9,517,235,239,3,29,41,753,37,63,391,374
MSTRG.7488.1,1141,375,1162,1487,14,292,58,601,2166,1208,2493,2037
MSTRG.7490.1,38,0,25,154,0,0,0,6,225,236,345,11
MSTRG.7493.1,1220,0,759,319,620,1351,0,1946,1870,1359,2252,2761
MSTRG.7492.1,182,0,0,234,0,0,2,214,343,8,140,258
MSTRG.7494.1,5971,11412,9968,9931,8468,4225,13711,6732,5358,10947,8762,24054
MSTRG.7495.1,348,0,117,308,22,165,29,27,706,169,299,447
MSTRG.7496.1,1411,37,501,1037,587,395,1819,858,1646,1490,2990,2163
MSTRG.7518.1,56,0,0,210,0,248,0,136,451,156,138,99
MSTRG.7519.1,98,0,0,69,0,24,0,76,56,0,0,47
MSTRG.7520.1,160,143,6,7,131,126,449,84,180,255,194,262
MSTRG.7500.1,0,0,0,0,0,0,0,0,0,0,286,21
MSTRG.7502.1,0,0,0,15,0,0,0,0,0,0,19,74
MSTRG.7506.1,0,0,0,0,0,0,0,0,0,804,0,0
MSTRG.7507.1,0,0,0,0,0,0,0,384,0,34,0,617
MSTRG.7509.1,0,0,0,0,0,0,0,111,0,0,0,13
MSTRG.7512.1,0,0,0,19,0,10,0,2,0,19,8,103
MSTRG.7499.1,1616,1149,113,875,325,37,266,665,2080,1212,1168,1553
MSTRG.7501.1,366,423,13,591,135,65,44,129,502,1333,211,593
MSTRG.7503.1,536,5318,4,1490,757,511,536,890,1628,2198,1255,796
MSTRG.7504.1,3902,1514,593,944,11710,4260,8623,3805,3263,7288,3081,7767
MSTRG.7505.1,79,0,0,24,0,0,0,310,0,0,34,83
MSTRG.7508.1,1140,5830,99,1581,1449,391,100,1524,1091,1567,2569,4489
MSTRG.7510.1,503,2650,0,272,193,27,295,383,302,643,1177,965
MSTRG.7511.1,59,0,4,15,0,171,1921,46,348,295,204,574
MSTRG.7513.1,8136,9037,268,5466,2234,4188,5961,4539,11107,9534,4787,8064
MSTRG.7515.1,2576,7405,212,4883,4550,729,3267,3713,3329,6843,3467,11074
MSTRG.7514.1,3,0,11,4,0,0,0,3,2,113,0,0
MSTRG.7516.1,70,2,0,6,326,3,245,358,167,180,371,680
MSTRG.7517.1,236,389,2,529,178,55,1595,105,656,1345,634,962
MSTRG.7529.1,47,0,18,105,30,63,980,121,290,45,269,212
MSTRG.7530.1,23,0,0,0,0,19,0,96,0,0,0,0
MSTRG.7527.1,0,0,0,0,0,0,0,0,0,0,0,28
MSTRG.7521.1,1299,0,31,416,0,0,0,83,419,668,468,718
MSTRG.7522.1,620,0,1028,507,0,0,3,48,629,165,28,82
MSTRG.7523.1,24642,18944,5964,16372,8254,10565,19562,6619,14795,23665,6037,18015
MSTRG.7524.1,3652,4589,2075,2228,387,236,487,1934,7350,3392,3096,2416
MSTRG.7525.1,2,0,0,34,212,0,0,22,9,111,59,218
MSTRG.7526.1,24,420,0,228,17,4,87,140,519,267,100,265
MSTRG.7531.1,8110,7469,754,4091,1320,734,1635,832,8111,9415,4660,5767
MSTRG.7532.1,1854,2058,4,795,850,1509,4114,648,1916,1893,641,1402
MSTRG.7533.1,99,443,0,369,726,22,25,40,560,330,43,660
MSTRG.7534.1,645,283,23,414,295,114,585,250,108,1458,161,1008
MSTRG.7535.1,431,202,157,405,643,102,177,365,497,408,232,582
MSTRG.7536.1,389,31,968,1019,0,363,0,454,1724,1312,108,618
MSTRG.7537.1,384,604,0,445,134,439,179,162,591,471,332,429
MSTRG.7538.1,217,0,1,19,0,0,0,0,183,362,20,19
MSTRG.7539.1,8,0,5,2,39,0,0,0,176,0,0,70
MSTRG.7540.1,2099,2545,563,1327,945,521,162,620,1557,1405,1388,1458
MSTRG.7541.1,745,981,0,437,17,253,1232,461,641,852,401,613
MSTRG.7542.1,4158,2160,1792,3181,218,1022,447,2438,8227,5360,3626,2951
MSTRG.7543.1,304,0,0,211,0,7,0,3,0,518,193,30
MSTRG.7544.1,2336,3415,2388,1031,976,769,278,1171,3969,2377,1414,3051
MSTRG.7545.1,14,755,24,359,205,379,92,733,166,752,301,1265
MSTRG.7546.1,1645,2454,1227,2569,1042,490,4440,1625,3160,2508,2640,2832
MSTRG.7548.1,862,779,0,478,814,78,2084,740,305,743,1629,2333
MSTRG.7549.1,0,1110,0,197,0,0,0,0,151,0,0,108
MSTRG.7550.1,592,4,756,244,47,39,306,132,396,766,201,795
MSTRG.7551.1,650,956,125,2362,90,276,129,918,1166,2075,1129,2788
MSTRG.7552.1,488,0,188,136,109,44,219,22,94,537,221,492
MSTRG.7554.1,38,0,0,145,0,0,0,0,384,380,0,260
MSTRG.7555.1,360,958,239,547,191,2,22,171,345,334,255,514
MSTRG.7556.1,87,0,179,0,33,0,0,0,0,0,2,8
MSTRG.7557.1,83,0,8,21,0,31,79,320,31,9,400,665
MSTRG.7558.1,225,0,0,51,0,0,0,0,255,144,285,155
MSTRG.7559.1,179,0,0,78,202,0,20,66,114,83,74,138
MSTRG.7560.1,251,0,51,234,305,1014,858,895,307,97,2734,1617
MSTRG.7561.1,15094,28254,5856,18422,10315,5823,5473,2800,9406,18111,2978,9339
MSTRG.7562.1,1729,154,0,366,0,55,0,2,545,258,2,30
MSTRG.7563.1,2525,6923,79,1397,736,955,1851,3765,6088,4654,2526,6322
MSTRG.7564.1,12,0,0,42,227,65,1197,1330,201,13,249,676
MSTRG.7565.1,3582,323,2240,2015,3458,378,324,3914,3215,6473,3091,13386
MSTRG.7566.1,361,2243,4,489,139,308,17,63,547,995,122,231
MSTRG.7568.1,225,0,2,31,0,0,463,89,30,423,12,281
MSTRG.7569.1,192,2588,25,1702,1305,802,1202,1684,1362,883,1585,3363
MSTRG.7571.1,2410,117,514,1124,1123,574,195,867,1225,1112,588,2373
MSTRG.7573.1,39,0,13,7,0,0,59,30,0,22,90,295
MSTRG.7574.1,188,0,142,39,180,183,0,28,545,27,46,289
MSTRG.7575.1,1,209,0,99,0,0,0,0,0,0,0,0
MSTRG.7576.1,571,2,1099,506,0,2,2,195,739,384,567,86
MSTRG.7577.1,275,2,0,264,1960,759,4898,2073,1688,580,2676,2854
MSTRG.7579.1,60,5,0,134,0,0,2,20,284,0,210,211
MSTRG.7581.1,2,0,3,38,0,0,0,0,0,78,0,31
MSTRG.7582.1,3101,1038,0,1075,1425,755,3451,1748,3098,2861,3087,5671
MSTRG.7583.1,1355,3162,25,1307,1519,1197,1760,2040,1821,4018,1931,3369
MSTRG.7585.1,0,0,0,74,0,0,0,115,0,38,0,145
MSTRG.7586.1,644,632,6,934,1240,476,25,879,682,2138,2412,1877
MSTRG.7587.1,16,21,0,6,0,81,0,6,246,24,0,21
MSTRG.7588.1,26,490,268,189,524,7,2,38,0,7,7,325
MSTRG.7589.1,1774,724,61,1500,0,5,126,0,1101,1634,2,66
MSTRG.7591.1,26,19,0,0,25,40,45,2,224,82,0,159
MSTRG.7592.1,1602,1098,486,1894,1071,532,1165,1440,3126,2742,1987,2127
MSTRG.7593.1,1392,85,0,559,59,28,0,173,930,522,188,496
MSTRG.7596.1,0,0,0,0,0,0,0,0,0,0,0,26
MSTRG.7595.1,195,56,4,226,0,21,0,0,54,166,27,199
MSTRG.7597.1,44,190,0,16,19,0,0,8,26,2,17,96
MSTRG.7598.1,242,1767,0,730,0,2,0,240,449,580,38,248
MSTRG.7600.1,31,0,0,0,0,533,0,0,0,90,54,138
MSTRG.7601.1,297,112,0,104,0,0,0,121,868,770,120,275
MSTRG.7602.1,367,10,3,564,0,130,467,152,1101,772,392,478
MSTRG.7603.1,1,0,0,0,6,0,0,1,2,271,0,8
MSTRG.7605.1,348,81,32,151,101,158,146,314,711,188,302,382
MSTRG.7606.1,88,239,0,127,62,277,0,120,430,67,0,101
MSTRG.7607.1,352,0,0,242,925,351,2,271,161,188,348,451
MSTRG.7624.1,252,0,0,336,285,0,4,222,597,1183,476,948
MSTRG.7625.1,415,0,0,403,0,3,0,3,339,291,484,272
MSTRG.7609.1,0,0,0,0,0,54,0,11,0,0,662,133
MSTRG.7614.1,0,0,0,0,2,0,0,234,0,0,0,0
MSTRG.7620.1,0,0,0,0,0,0,0,0,38,0,0,0
MSTRG.7608.1,843,237,0,1229,2,73,0,181,236,472,469,698
MSTRG.7610.1,156,0,53,239,309,44,0,2,366,194,450,588
MSTRG.7611.1,135,2,378,299,533,475,83,87,380,265,705,431
MSTRG.7612.1,115,0,0,4,23,11,0,0,235,14,139,66
MSTRG.7613.1,5,0,0,0,9,20,0,0,0,0,0,22
MSTRG.7615.1,544,0,0,409,398,0,0,1041,766,511,0,838
MSTRG.7616.1,100,0,0,57,12,27,11,6,0,152,46,100
MSTRG.7617.1,1040,91,9,939,1075,449,1020,1332,1190,938,1601,1922
MSTRG.7618.1,1068,117,150,615,125,161,1865,756,485,1973,408,2112
MSTRG.7619.1,520,33,209,1081,325,89,4,797,1880,425,487,739
MSTRG.7621.1,8,69,2,103,291,180,45,880,93,182,486,1924
MSTRG.7623.1,1209,4835,1442,1490,312,186,1662,125,1423,1956,414,1667
MSTRG.7628.1,37,667,1180,79,2,0,153,7,158,18,36,70
MSTRG.7626.1,8054,8708,1968,14002,3584,3718,6674,3382,7876,12585,2004,7749
MSTRG.7630.1,178,6,20,51,386,67,0,260,235,677,31,596
MSTRG.7631.1,90,0,0,32,22,23,427,30,2,0,3,294
MSTRG.7629.1,3315,8081,97,3916,947,1441,0,2036,5184,3765,3146,6296
MSTRG.7632.1,792,1706,0,2272,308,666,116,342,856,2006,662,1849
MSTRG.7635.1,627,7,0,513,86,369,0,96,830,438,547,782
MSTRG.7636.1,329,0,0,0,0,12,0,3,35,17,25,204
MSTRG.7637.1,355,81,0,99,28,181,45,185,75,44,305,534
MSTRG.7638.1,1229,184,75,963,22,181,29,385,994,707,803,1038
MSTRG.7639.1,31,0,0,0,0,0,0,0,0,0,0,73
MSTRG.7640.1,542,206,256,94,488,60,110,384,769,265,651,1610
MSTRG.7641.1,13,0,0,0,0,0,0,0,0,20,0,36
MSTRG.7642.1,245,7,0,39,227,148,191,86,148,270,121,204
MSTRG.7643.1,1201,0,0,368,86,8,557,3,411,472,682,150
MSTRG.7644.1,9590,5079,3187,4110,37385,44930,59655,47120,8917,13885,63266,131932
MSTRG.7646.1,1378,526,558,951,1006,122,188,896,1171,1150,2544,3294
MSTRG.7647.1,276,98,48,95,6,79,108,322,40,23,648,894
MSTRG.7648.1,3,0,0,2,2,22,904,0,0,142,5,142
MSTRG.7652.1,620,3,0,257,2064,1111,819,2056,359,191,3188,6137
MSTRG.7653.1,121,0,0,26,0,0,0,0,166,0,0,0
MSTRG.7649.1,5479,21827,2041,10824,4476,1411,2278,1934,6044,8832,1631,7326
MSTRG.7650.1,4339,2749,384,2489,1300,2280,1163,1851,3897,4456,2135,4175
MSTRG.7651.1,317,58,7,305,0,0,0,240,238,396,358,190
MSTRG.7654.1,1121,222,161,1337,2609,3644,2375,3104,2029,3467,2376,2426
MSTRG.7656.1,274,421,27,513,219,165,0,189,135,302,372,357
MSTRG.7657.1,313,2,5,50,0,0,0,20,424,312,150,96
MSTRG.7665.1,94,0,12,0,9,50,0,74,113,51,27,23
MSTRG.7662.1,0,0,0,0,0,0,0,0,151,0,0,0
MSTRG.7658.1,1064,138,0,173,240,1115,1377,1129,5,319,813,1555
MSTRG.7659.1,2537,20,1994,1265,612,797,584,280,2185,1575,1016,1306
MSTRG.7660.1,1671,6978,5,1619,596,4,429,291,1924,2103,749,674
MSTRG.7661.1,71,0,0,10,0,0,0,3,0,526,14,101
MSTRG.7663.1,804,94,860,700,816,670,582,387,3599,3210,1290,1200
MSTRG.7663.2,371,0,0,270,0,0,0,0,0,9,0,371
MSTRG.7664.1,114,0,0,0,0,0,0,0,0,47,0,26
MSTRG.7667.1,595,166,518,548,0,2,0,2,505,974,2,2
MSTRG.7668.1,689,3,21,307,200,409,840,564,914,335,34,692
MSTRG.7669.1,2338,4084,236,1116,95,888,632,341,1628,1224,431,1009
MSTRG.7670.1,424,2708,5,350,190,12,3,752,271,127,1030,782
MSTRG.7671.1,5,0,0,17,0,0,19,151,326,129,78,149
MSTRG.7673.1,753,184,70,868,6,56,14,368,365,245,151,1177
MSTRG.7674.1,69,953,85,153,0,15,3,74,220,178,68,351
MSTRG.7675.1,263,0,43,12,235,3,87,78,85,134,569,443
MSTRG.7677.1,113,374,136,107,185,1,425,262,53,763,605,639
MSTRG.7678.1,133,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7679.1,2,0,0,9,0,6,0,0,333,3,0,55
MSTRG.7681.1,519,251,0,437,257,53,173,412,609,687,550,1210
MSTRG.7682.1,267,0,0,45,0,0,0,69,0,110,165,113
MSTRG.7683.1,330,1618,23,621,1410,5,1498,472,512,1976,359,723
MSTRG.7684.1,24,22,79,167,6,32,149,18,139,164,57,714
MSTRG.7685.1,908,4899,1266,847,17,45,0,291,798,133,325,283
MSTRG.7686.1,76,0,0,11,2,113,1,28,50,3,7,22
MSTRG.7689.1,37,0,0,81,0,0,0,103,363,10,79,232
MSTRG.7690.1,75,6,0,28,0,0,0,0,184,114,1,48
MSTRG.7687.1,3948,2059,4115,5224,1923,2592,4456,2959,5011,5837,4246,4184
MSTRG.7691.1,471,26,37,404,92,37,41,589,549,923,1742,1289
MSTRG.7692.1,154,0,334,319,0,117,0,340,81,72,55,292
MSTRG.7706.1,509,2638,632,411,156,530,487,682,659,302,528,910
MSTRG.7708.1,782,32,0,707,433,0,784,525,490,242,337,572
MSTRG.7709.1,83,146,96,61,0,155,149,21,268,50,3,88
MSTRG.7710.1,1392,121,84,1593,1360,299,34,807,443,316,838,1225
MSTRG.7712.1,0,0,0,3,0,0,0,0,0,0,0,25
MSTRG.7711.1,300,2,0,115,3,922,154,444,237,236,359,806
MSTRG.7713.1,252,0,0,169,14,395,2419,677,317,533,804,757
MSTRG.7721.1,80,2,0,117,0,0,2,139,0,383,42,317
MSTRG.7714.1,96,29,5,163,9,5,0,172,385,201,515,689
MSTRG.7715.1,1190,355,43,1227,174,352,1375,721,546,2696,1258,1618
MSTRG.7716.1,128,0,0,49,0,0,0,0,26,0,0,2
MSTRG.7717.1,2,0,0,0,0,0,0,376,0,0,0,37
MSTRG.7718.1,454,57,14,193,3,0,0,215,50,43,9,232
MSTRG.7719.1,37,3,15,251,0,7,0,358,113,7,2,415
MSTRG.7720.1,948,123,25,625,692,30,8,1177,2363,2516,541,1314
MSTRG.7723.1,33,0,0,72,3,0,0,0,250,387,1,247
MSTRG.7724.1,27,0,0,0,63,0,1308,10,106,126,52,97
MSTRG.7722.1,1296,0,0,632,619,687,5594,1146,1843,2430,816,1532
MSTRG.7726.1,0,0,0,0,0,0,0,319,0,0,0,0
MSTRG.7725.1,718,562,9,360,632,115,3,198,479,842,250,373
MSTRG.7727.1,3002,1212,1853,1867,144,96,233,321,3600,5880,936,2136
MSTRG.7728.1,91,0,0,236,0,50,0,234,7,511,64,235
MSTRG.7731.1,69,0,0,111,2,54,0,5,192,371,318,178
MSTRG.7732.1,533,0,2,541,1031,93,3,966,229,1230,1001,1498
MSTRG.7733.1,0,0,0,47,99,84,0,179,726,148,872,604
MSTRG.7734.1,59,0,0,97,319,0,3,147,76,207,0,297
MSTRG.7735.1,639,121,733,184,281,9,574,139,715,387,188,951
MSTRG.7736.1,202,0,0,70,0,0,0,21,211,18,76,520
MSTRG.7738.1,9,382,70,3,0,0,0,0,83,36,0,0
MSTRG.7739.1,1073,1112,60,1067,607,181,1110,1171,961,1952,804,2830
MSTRG.7740.1,1744,1649,2214,1372,93,334,454,320,1787,1704,1056,459
MSTRG.7741.1,43,76,299,477,10,2,0,2,276,361,502,102
